Location,Date,WindDir9am,WindSpeed9am,WindGustDir,WindGustSpeed,WindSpeed3pm,Humidity9am,Pressure9am,Cloud9am,Temp9am
AliceSprings,2009-09-10,N,24.0,N,35.0,17.0,10.0,1018.2,0.0,22.1
AliceSprings,2009-09-11,NNE,17.0,NNW,44.0,19.0,6.0,1019.2,0.0,23.3
AliceSprings,2009-09-12,NNW,33.0,WNW,56.0,19.0,2.0,1018.2,0.0,26.3
AliceSprings,2009-09-13,WNW,17.0,SSW,37.0,13.0,5.0,1017.5,2.0,28.7
AliceSprings,2009-09-14,ESE,19.0,ESE,46.0,22.0,21.0,1019.7,5.0,22.5
AliceSprings,2009-09-15,E,22.0,E,56.0,20.0,21.0,1018.7,3.0,23.0
AliceSprings,2009-09-16,N,28.0,W,65.5,35.5,17.0,1013.9,7.0,27.7
AliceSprings,2009-09-17,S,22.0,SW,56.0,9.0,68.0,1019.0,7.0,21.7
AliceSprings,2009-09-18,ENE,17.0,NNW,46.0,20.0,84.0,1020.1,7.0,19.3
AliceSprings,2009-09-19,ENE,6.0,NW,41.0,26.0,66.0,1016.5,7.0,23.0
AliceSprings,2009-09-20,WSW,4.0,NNW,57.0,28.0,29.0,1013.4,7.0,27.4
AliceSprings,2009-09-21,NNW,33.0,W,65.5,31.0,21.0,1009.7,2.0,32.0
AliceSprings,2009-09-22,W,36.5,WSW,63.0,31.0,5.0,1009.8,0.0,27.1
AliceSprings,2009-09-23,SSE,28.0,SSE,37.0,20.0,18.0,1021.8,0.0,15.1
AliceSprings,2009-09-24,ENE,15.0,ENE,26.0,9.0,21.0,1020.8,0.0,18.6
AliceSprings,2009-09-25,NW,31.0,NW,43.0,26.0,4.0,1015.0,0.0,26.3
AliceSprings,2009-09-26,SE,30.0,S,48.0,26.0,20.0,1023.8,0.0,14.3
AliceSprings,2009-09-27,ESE,28.0,E,46.0,22.0,21.0,1023.5,0.0,15.1
AliceSprings,2009-09-28,E,20.0,E,31.0,11.0,23.0,1019.4,0.0,16.0
AliceSprings,2009-09-29,N,19.0,N,48.0,11.0,11.0,1012.7,0.0,21.7
AliceSprings,2009-09-30,N,35.0,NNW,65.5,35.5,2.0,1010.2,1.0,26.8
AliceSprings,2009-10-01,N,36.5,NW,65.5,35.5,6.0,1006.8,2.0,30.3
AliceSprings,2009-10-02,S,17.0,SSE,37.0,15.0,66.0,1018.7,7.0,12.2
AliceSprings,2009-10-03,SE,20.0,ESE,33.0,13.0,34.0,1020.7,0.0,16.0
AliceSprings,2009-10-04,ESE,17.0,SE,41.0,19.0,29.0,1021.5,0.0,18.5
AliceSprings,2009-10-05,ENE,22.0,E,48.0,28.0,15.0,1023.4,0.0,19.3
AliceSprings,2009-10-06,E,22.0,E,43.0,17.0,14.0,1020.7,1.0,20.4
AliceSprings,2009-10-07,E,13.0,E,54.0,20.0,11.0,1019.6,3.0,21.9
AliceSprings,2009-10-08,E,31.0,ESE,43.0,26.0,17.0,1021.1,0.0,18.6
AliceSprings,2009-10-09,ENE,28.0,E,41.0,4.0,6.0,1020.6,0.0,18.9
AliceSprings,2009-10-10,N,7.0,NNW,35.0,11.0,4.0,1018.7,0.0,23.5
AliceSprings,2009-10-11,NNW,35.0,WNW,57.0,15.0,2.0,1014.6,1.0,30.3
AliceSprings,2009-10-12,WSW,17.0,NNW,46.0,22.0,11.0,1012.4,1.0,29.5
AliceSprings,2009-10-13,SE,22.0,SW,41.0,17.0,16.0,1016.4,1.0,22.7
AliceSprings,2009-10-14,SE,24.0,ESE,37.0,9.0,19.0,1018.8,0.0,21.2
AliceSprings,2009-10-15,ESE,15.0,E,50.0,17.0,13.0,1019.6,0.0,22.7
AliceSprings,2009-10-16,ESE,30.0,ESE,44.0,24.0,25.0,1021.9,0.0,20.1
AliceSprings,2009-10-17,ESE,30.0,ESE,48.0,22.0,20.0,1023.5,2.948453608247423,17.9
AliceSprings,2009-10-18,ENE,28.0,ESE,56.0,28.0,19.0,1024.3,0.0,19.6
AliceSprings,2009-10-19,ENE,20.0,ESE,39.0,9.0,14.0,1022.4,0.0,21.3
AliceSprings,2009-10-20,E,20.0,E,35.0,13.0,6.0,1019.1,0.0,25.6
AliceSprings,2009-10-21,E,11.0,N,52.0,9.0,16.0,1016.9,1.0,29.7
AliceSprings,2009-10-22,E,7.0,NE,39.0,13.0,32.0,1017.5,8.0,27.2
AliceSprings,2009-10-23,ESE,0.0,ENE,46.0,22.0,24.0,1017.3,0.0,28.9
AliceSprings,2009-10-24,NNE,15.0,ESE,39.0,17.0,10.0,1016.4,1.0,33.0
AliceSprings,2009-10-25,ESE,19.0,S,65.5,33.0,8.0,1016.1,0.0,32.6
AliceSprings,2009-10-26,SSE,26.0,S,61.0,28.0,20.0,1017.3,0.0,22.0
AliceSprings,2009-10-27,ESE,26.0,ESE,39.0,17.0,12.0,1017.3,0.0,20.7
AliceSprings,2009-10-28,E,15.0,SSE,35.0,20.0,28.0,1017.1,0.0,23.8
AliceSprings,2009-10-29,ESE,22.0,S,31.0,20.0,23.0,1014.7,0.0,26.7
AliceSprings,2009-10-30,ENE,15.0,SE,39.0,13.0,19.0,1014.7,0.0,29.1
AliceSprings,2009-10-31,E,30.0,ESE,52.0,33.0,20.0,1014.9,0.0,31.0
AliceSprings,2009-11-01,NNE,31.0,NE,46.0,22.0,21.0,1014.5,1.0,33.3
AliceSprings,2009-11-02,NNE,30.0,SW,65.0,7.0,15.0,1014.1,3.0,32.9
AliceSprings,2009-11-03,ESE,24.0,WSW,39.0,22.0,32.0,1016.6,7.0,24.8
AliceSprings,2009-11-04,SE,22.0,SE,41.0,20.0,21.0,1018.4,1.0,23.3
AliceSprings,2009-11-05,E,31.0,ESE,44.0,20.0,23.0,1017.2,0.0,24.5
AliceSprings,2009-11-06,E,26.0,E,41.0,19.0,9.0,1016.1,1.0,24.4
AliceSprings,2009-11-07,E,19.0,E,39.0,11.0,6.0,1016.0,2.0,26.8
AliceSprings,2009-11-08,NE,17.0,NE,41.0,7.0,16.0,1014.2,1.0,33.1
AliceSprings,2009-11-09,ENE,30.0,SE,48.0,20.0,15.0,1013.7,1.0,32.0
AliceSprings,2009-11-10,ENE,30.0,E,56.0,26.0,28.0,1012.4,0.0,29.7
AliceSprings,2009-11-11,E,24.0,E,48.0,30.0,21.0,1015.5,0.0,30.2
AliceSprings,2009-11-12,E,26.0,E,48.0,31.0,17.0,1017.4,0.0,29.9
AliceSprings,2009-11-13,NE,15.0,E,54.0,30.0,10.0,1015.8,0.0,32.3
AliceSprings,2009-11-14,NNE,4.0,E,57.0,19.0,12.0,1012.2,0.0,34.4
AliceSprings,2009-11-15,E,9.0,ESE,52.0,17.0,8.0,1009.5,0.0,34.8
AliceSprings,2009-11-16,ENE,13.0,SSW,28.0,13.0,4.0,1007.6,1.0,34.9
AliceSprings,2009-11-17,NW,33.0,NW,52.0,17.0,7.0,1005.3,0.0,37.2
AliceSprings,2009-11-18,WNW,31.0,WSW,61.0,26.0,14.0,1005.6,3.0,35.9
AliceSprings,2009-11-19,NNW,31.0,NW,59.0,28.0,22.0,1007.5,3.0,34.2
AliceSprings,2009-11-20,W,9.0,NNW,65.5,22.0,24.0,1007.3,5.0,34.5
AliceSprings,2009-11-21,ENE,28.0,NW,57.0,31.0,38.0,1005.8,7.0,30.3
AliceSprings,2009-11-22,SE,24.0,S,43.0,24.0,43.0,1014.3,3.0,20.7
AliceSprings,2009-11-23,SSE,31.0,S,57.0,35.0,46.0,1018.9,8.0,19.2
AliceSprings,2009-11-24,SSE,30.0,S,54.0,22.0,33.0,1017.3,2.0,19.0
AliceSprings,2009-11-25,SSW,13.0,WSW,43.0,17.0,38.0,1013.6,1.0,17.5
AliceSprings,2009-11-26,NNW,22.0,NNW,43.0,15.0,13.0,1010.2,0.0,27.7
AliceSprings,2009-11-27,WNW,28.0,S,44.0,20.0,5.0,1009.9,0.0,33.9
AliceSprings,2009-11-28,ESE,22.0,ESE,39.0,17.0,13.0,1014.5,0.0,25.7
AliceSprings,2009-11-29,SE,20.0,S,37.0,20.0,16.0,1014.9,0.0,24.2
AliceSprings,2009-11-30,ESE,15.0,NE,43.0,13.0,28.0,1015.1,0.0,23.4
AliceSprings,2009-12-01,ESE,19.0,S,41.0,15.0,17.0,1014.9,0.0,25.5
AliceSprings,2009-12-02,ENE,22.0,E,37.0,13.0,14.0,1014.6,0.0,26.0
AliceSprings,2009-12-03,ENE,17.0,ESE,44.0,13.0,12.0,1014.4,0.0,28.5
AliceSprings,2009-12-04,ENE,26.0,ESE,48.0,20.0,4.0,1014.9,1.0,31.7
AliceSprings,2009-12-05,E,24.0,ESE,37.0,24.0,12.0,1015.7,0.0,31.0
AliceSprings,2009-12-06,ENE,28.0,SE,43.0,19.0,8.0,1013.6,0.0,29.3
AliceSprings,2009-12-07,ENE,15.0,NE,35.0,9.0,5.0,1010.1,1.0,33.5
AliceSprings,2009-12-08,SW,17.0,WSW,50.0,28.0,6.0,1007.6,1.0,37.6
AliceSprings,2009-12-09,E,28.0,E,54.0,24.0,26.0,1007.5,4.0,27.2
AliceSprings,2009-12-10,SSE,11.0,NNE,41.0,26.0,41.0,1010.1,8.0,27.9
AliceSprings,2009-12-11,ENE,31.0,ENE,54.0,20.0,50.0,1014.0,8.0,19.4
AliceSprings,2009-12-12,E,24.0,ESE,39.0,24.0,27.0,1016.5,6.0,21.0
AliceSprings,2009-12-13,SE,19.0,E,41.0,22.0,12.0,1014.6,7.0,25.0
AliceSprings,2009-12-14,ESE,11.0,ESE,52.0,15.0,31.0,1014.1,2.0,25.8
AliceSprings,2009-12-15,ENE,20.0,ESE,43.0,15.0,28.0,1013.3,7.0,29.7
AliceSprings,2009-12-16,NE,15.0,NE,41.0,11.0,30.0,1010.8,2.0,32.6
AliceSprings,2009-12-17,W,26.0,NNW,52.0,33.0,38.0,1010.8,5.0,31.4
AliceSprings,2009-12-18,SSE,24.0,SE,44.0,20.0,57.0,1015.2,8.0,23.0
AliceSprings,2009-12-19,ESE,30.0,ESE,46.0,20.0,46.0,1015.2,5.0,25.6
AliceSprings,2009-12-20,E,28.0,E,39.0,13.0,12.0,1014.1,3.0,28.5
AliceSprings,2009-12-21,NE,20.0,SE,37.0,15.0,8.0,1011.2,6.0,31.2
AliceSprings,2009-12-22,ESE,17.0,ENE,46.0,7.0,7.0,1010.1,6.0,31.3
AliceSprings,2009-12-23,NNW,24.0,NNW,65.5,33.0,36.0,1007.8,5.0,33.1
AliceSprings,2009-12-24,W,36.5,NNW,65.5,35.0,57.0,1006.0,7.0,25.7
AliceSprings,2009-12-25,SSE,22.0,SE,54.0,24.0,47.0,1012.1,5.0,22.5
AliceSprings,2009-12-26,SE,20.0,ESE,52.0,20.0,23.0,1013.1,0.0,24.7
AliceSprings,2009-12-27,E,19.0,SSE,43.0,17.0,17.0,1012.8,0.0,26.2
AliceSprings,2009-12-28,ESE,20.0,SSE,54.0,26.0,13.0,1012.5,1.0,28.5
AliceSprings,2009-12-29,ESE,19.0,SE,41.0,24.0,12.0,1011.3,1.0,30.4
AliceSprings,2009-12-30,ENE,13.0,SSW,41.0,13.0,24.0,1008.5,2.0,32.1
AliceSprings,2009-12-31,N,9.0,SSE,37.0,15.0,33.0,1006.1,0.0,33.2
AliceSprings,2010-01-01,E,17.0,SSE,59.0,20.0,25.0,1006.7,0.0,34.8
AliceSprings,2010-01-02,SSE,30.0,SE,50.0,30.0,29.0,1010.5,0.0,29.5
AliceSprings,2010-01-03,ESE,24.0,SSE,43.0,26.0,16.0,1012.9,5.0,26.0
AliceSprings,2010-01-04,E,24.0,ESE,39.0,15.0,15.0,1010.6,4.0,26.9
AliceSprings,2010-01-05,ESE,19.0,S,37.0,19.0,11.0,1009.0,8.0,28.4
AliceSprings,2010-01-06,E,20.0,ESE,61.0,30.0,75.0,1007.9,8.0,26.2
AliceSprings,2010-01-07,E,31.0,E,65.5,24.0,94.0,1005.7,7.0,21.2
AliceSprings,2010-01-08,E,22.0,NE,65.5,35.0,94.0,1006.0,7.0,23.4
AliceSprings,2010-01-09,ENE,20.0,ENE,43.0,17.0,96.0,1009.7,8.0,21.8
AliceSprings,2010-01-10,NE,20.0,E,43.0,9.0,70.0,1010.4,7.0,27.4
AliceSprings,2010-01-11,NE,19.0,NNE,43.0,6.0,47.0,1007.8,5.0,29.2
AliceSprings,2010-01-12,NNW,15.0,S,56.0,11.0,46.0,1006.5,7.0,29.8
AliceSprings,2010-01-13,SSE,24.0,SE,35.0,19.0,59.0,1012.5,8.0,22.8
AliceSprings,2010-01-14,ESE,26.0,SE,37.0,17.0,44.0,1012.8,1.0,26.2
AliceSprings,2010-01-15,E,20.0,ESE,39.0,13.0,22.0,1011.8,0.0,28.4
AliceSprings,2010-01-16,E,6.0,SSE,44.0,22.0,28.0,1010.0,0.0,30.8
AliceSprings,2010-01-17,SE,26.0,SE,48.0,24.0,25.0,1012.9,0.0,28.2
AliceSprings,2010-01-18,SE,30.0,SE,41.0,24.0,25.0,1013.3,0.0,24.4
AliceSprings,2010-01-19,ESE,17.0,ESE,50.0,26.0,24.0,1012.7,0.0,25.1
AliceSprings,2010-01-20,ENE,15.0,ENE,28.0,11.0,19.0,1012.1,0.0,27.1
AliceSprings,2010-01-21,ENE,4.0,W,30.0,11.0,14.0,1008.6,1.0,31.1
AliceSprings,2010-01-22,W,11.0,NW,35.0,13.0,15.0,1006.6,4.0,31.9
AliceSprings,2010-01-23,ESE,15.0,ESE,37.0,13.0,26.0,1008.7,2.0,30.4
AliceSprings,2010-01-24,ESE,17.0,ENE,41.0,15.0,25.0,1008.2,0.0,30.9
AliceSprings,2010-01-25,ESE,19.0,E,35.0,22.0,19.0,1007.3,0.0,32.0
AliceSprings,2010-01-26,ESE,9.0,ESE,43.0,26.0,17.0,1006.2,4.0,32.7
AliceSprings,2010-01-27,ENE,20.0,SE,48.0,17.0,34.0,1006.7,8.0,33.9
AliceSprings,2010-01-28,NE,11.0,S,65.5,19.0,38.0,1004.5,1.0,33.0
AliceSprings,2010-01-29,ESE,17.0,SE,56.0,30.0,62.0,1005.8,1.0,26.2
AliceSprings,2010-01-30,SSE,13.0,SSE,50.0,24.0,43.0,1004.7,2.0,28.6
AliceSprings,2010-01-31,ESE,0.0,SSE,54.0,33.0,27.0,1005.4,0.0,30.2
AliceSprings,2010-02-01,E,9.0,S,52.0,26.0,34.0,1007.9,0.0,30.2
AliceSprings,2010-02-02,SW,9.0,S,48.0,28.0,29.0,1005.4,1.0,29.2
AliceSprings,2010-02-03,NNW,6.0,SW,48.0,26.0,47.0,1004.9,0.0,25.4
AliceSprings,2010-02-04,NE,20.0,ESE,39.0,15.0,37.0,1008.3,5.0,28.8
AliceSprings,2010-02-05,NE,19.0,ENE,35.0,20.0,31.0,1012.4,4.0,30.6
AliceSprings,2010-02-06,ESE,22.0,W,52.0,11.0,45.0,1014.6,2.0,28.4
AliceSprings,2010-02-07,ESE,17.0,SSE,41.0,19.0,21.0,1014.2,2.0,28.4
AliceSprings,2010-02-08,ESE,7.0,ESE,39.0,15.0,21.0,1013.5,1.0,28.1
AliceSprings,2010-02-09,E,15.0,SSE,39.0,15.0,36.0,1012.3,0.0,30.2
AliceSprings,2010-02-10,SE,13.0,E,54.0,15.0,42.0,1011.2,0.0,29.8
AliceSprings,2010-02-11,NNE,7.0,WNW,39.0,20.0,45.0,1008.9,1.0,30.4
AliceSprings,2010-02-12,SSW,9.0,W,52.0,13.0,57.0,1007.2,6.0,27.7
AliceSprings,2010-02-13,WNW,9.0,S,35.0,17.0,80.0,1005.9,7.0,23.2
AliceSprings,2010-02-14,ESE,9.0,SSE,50.0,28.0,47.0,1008.1,1.0,27.6
AliceSprings,2010-02-15,NNE,9.0,SE,37.0,17.0,39.0,1011.1,0.0,27.9
AliceSprings,2010-02-16,NNE,9.0,S,52.0,17.0,31.0,1011.8,0.0,28.8
AliceSprings,2010-02-17,ENE,17.0,SSE,48.0,24.0,29.0,1012.3,0.0,28.3
AliceSprings,2010-02-18,S,6.0,ESE,59.0,31.0,32.0,1013.2,0.0,27.7
AliceSprings,2010-02-19,E,17.0,ESE,43.0,17.0,33.0,1013.2,0.0,29.0
AliceSprings,2010-02-20,ESE,13.0,ESE,39.0,7.0,36.0,1011.2,1.0,30.0
AliceSprings,2010-02-21,NE,19.0,SSE,43.0,17.0,40.0,1010.6,1.0,32.0
AliceSprings,2010-02-22,NNE,20.0,S,65.5,24.0,42.0,1011.0,5.0,31.9
AliceSprings,2010-02-23,SE,15.0,SE,59.0,31.0,62.0,1012.9,6.0,26.6
AliceSprings,2010-02-24,SE,22.0,SE,37.0,15.0,86.0,1012.3,8.0,23.0
AliceSprings,2010-02-25,E,22.0,E,54.0,22.0,88.0,1012.2,8.0,22.1
AliceSprings,2010-02-26,ESE,13.0,SE,52.0,28.0,85.0,1010.6,8.0,23.1
AliceSprings,2010-02-27,SE,15.0,SSE,46.0,20.0,98.0,1008.8,8.0,20.4
AliceSprings,2010-02-28,SE,30.0,SE,61.0,28.0,96.0,1004.8,8.0,18.9
AliceSprings,2010-03-01,S,31.0,SE,56.0,24.0,96.0,1008.0,8.0,17.2
AliceSprings,2010-03-02,SSE,19.0,S,39.0,24.0,53.0,1010.8,6.0,19.6
AliceSprings,2010-03-03,SE,13.0,SE,37.0,17.0,65.0,1009.9,7.0,22.4
AliceSprings,2010-03-04,W,11.0,S,31.0,15.0,65.0,1008.6,0.0,22.9
AliceSprings,2010-03-05,ESE,0.0,NW,31.0,15.0,44.0,1009.5,0.0,26.9
AliceSprings,2010-03-06,ESE,15.0,S,31.0,15.0,37.0,1011.8,0.0,25.0
AliceSprings,2010-03-07,SSE,19.0,ESE,31.0,15.0,35.0,1014.1,0.0,21.8
AliceSprings,2010-03-08,E,13.0,SE,28.0,13.0,42.0,1015.7,0.0,21.6
AliceSprings,2010-03-09,E,19.0,ESE,31.0,19.0,39.0,1018.8,0.0,22.6
AliceSprings,2010-03-10,ESE,19.0,SE,50.0,24.0,40.0,1020.8,2.0,21.4
AliceSprings,2010-03-11,ESE,30.0,ESE,46.0,26.0,36.0,1022.9,4.0,20.3
AliceSprings,2010-03-12,SE,17.0,ESE,37.0,22.0,40.0,1023.5,5.0,19.4
AliceSprings,2010-03-13,E,9.0,E,37.0,20.0,58.0,1020.7,7.0,21.9
AliceSprings,2010-03-14,SE,9.0,ESE,35.0,15.0,84.0,1017.3,7.0,21.3
AliceSprings,2010-03-15,E,15.0,ENE,30.0,20.0,47.0,1016.0,7.0,25.3
AliceSprings,2010-03-16,E,13.0,ENE,31.0,13.0,56.0,1015.4,6.0,24.4
AliceSprings,2010-03-17,E,15.0,ESE,31.0,17.0,46.0,1016.9,1.0,26.4
AliceSprings,2010-03-18,ENE,11.0,E,31.0,11.0,44.0,1017.7,0.0,25.6
AliceSprings,2010-03-19,E,15.0,ESE,35.0,20.0,44.0,1016.1,0.0,25.8
AliceSprings,2010-03-20,ESE,11.0,ESE,43.0,17.0,41.0,1015.7,0.0,25.2
AliceSprings,2010-03-21,E,17.0,SSE,39.0,31.0,45.0,1016.0,0.0,24.4
AliceSprings,2010-03-22,SSE,9.0,SE,50.0,26.0,44.0,1014.9,1.0,23.3
AliceSprings,2010-03-23,SE,30.0,ESE,52.0,33.0,37.0,1015.9,3.0,25.1
AliceSprings,2010-03-24,ESE,20.0,E,41.0,26.0,67.0,1016.5,5.0,24.9
AliceSprings,2010-03-25,E,15.0,ENE,37.0,22.0,39.0,1016.0,1.0,25.5
AliceSprings,2010-03-26,ESE,7.0,ENE,41.0,24.0,42.0,1015.8,1.0,25.5
AliceSprings,2010-03-27,E,9.0,ESE,44.0,15.0,43.0,1014.4,1.0,26.2
AliceSprings,2010-03-28,ESE,0.0,N,20.0,6.0,48.0,1012.2,1.0,26.1
AliceSprings,2010-03-29,ENE,4.0,S,33.0,17.0,37.0,1012.5,0.0,28.6
AliceSprings,2010-03-30,SE,20.0,SE,39.0,24.0,55.0,1016.2,1.0,23.8
AliceSprings,2010-03-31,E,17.0,E,39.0,19.0,53.0,1014.9,2.0,24.2
AliceSprings,2010-04-01,E,19.0,ESE,48.0,26.0,48.0,1016.5,3.0,23.1
AliceSprings,2010-04-02,E,11.0,SE,48.0,28.0,50.0,1014.9,3.0,21.3
AliceSprings,2010-04-03,ESE,13.0,E,35.0,13.0,32.0,1014.6,1.0,23.1
AliceSprings,2010-04-04,E,15.0,ESE,31.0,13.0,44.0,1012.9,0.0,24.8
AliceSprings,2010-04-05,N,15.0,WSW,50.0,15.0,55.0,1010.5,4.0,26.7
AliceSprings,2010-04-06,NNW,24.0,WSW,43.0,28.0,51.0,1009.7,2.0,29.3
AliceSprings,2010-04-07,NNW,26.0,NNW,44.0,22.0,53.0,1012.1,3.0,28.8
AliceSprings,2010-04-08,SW,9.0,W,46.0,9.0,84.0,1015.9,6.0,24.8
AliceSprings,2010-04-09,NE,17.0,SW,54.0,9.0,93.0,1013.9,7.0,20.8
AliceSprings,2010-04-10,E,15.0,S,43.0,24.0,91.0,1013.4,7.0,22.9
AliceSprings,2010-04-11,ENE,24.0,E,33.0,15.0,89.0,1015.1,7.0,19.6
AliceSprings,2010-04-12,ESE,17.0,E,37.0,20.0,89.0,1017.4,6.0,18.6
AliceSprings,2010-04-13,E,11.0,E,31.0,17.0,72.0,1020.7,3.0,18.2
AliceSprings,2010-04-14,ESE,9.0,E,33.0,20.0,69.0,1020.3,1.0,16.5
AliceSprings,2010-04-15,SW,2.0,ESE,28.0,15.0,66.0,1019.5,6.0,14.8
AliceSprings,2010-04-16,ESE,7.0,ESE,24.0,15.0,58.0,1017.5,2.0,16.8
AliceSprings,2010-04-17,ESE,0.0,SSE,24.0,13.0,49.0,1017.4,1.0,19.4
AliceSprings,2010-04-18,WSW,6.0,E,30.0,13.0,56.0,1017.3,0.0,20.9
AliceSprings,2010-04-19,ESE,0.0,SSE,37.0,17.0,59.0,1016.3,0.0,21.2
AliceSprings,2010-04-20,W,9.0,SSE,39.0,22.0,57.0,1016.2,0.0,20.9
AliceSprings,2010-04-21,W,7.0,SSE,33.0,17.0,66.0,1016.0,1.0,21.2
AliceSprings,2010-04-22,ESE,0.0,SE,30.0,22.0,66.0,1018.9,0.0,21.1
AliceSprings,2010-04-23,W,6.0,ESE,26.0,11.0,59.0,1019.2,0.0,21.1
AliceSprings,2010-04-24,ESE,0.0,N,19.0,11.0,59.0,1017.3,1.0,22.5
AliceSprings,2010-04-25,SE,28.0,ESE,41.0,24.0,47.0,1021.5,1.0,20.4
AliceSprings,2010-04-26,E,13.0,E,22.0,7.0,48.0,1021.8,2.0,18.6
AliceSprings,2010-04-27,NW,9.0,SE,33.0,15.0,49.0,1021.6,7.0,19.3
AliceSprings,2010-04-28,E,19.0,ESE,31.0,17.0,60.0,1024.2,1.0,18.0
AliceSprings,2010-04-29,SSW,2.0,E,33.0,17.0,60.0,1024.4,0.0,15.8
AliceSprings,2010-04-30,WNW,4.0,SE,33.0,15.0,57.0,1024.1,0.0,15.6
AliceSprings,2010-05-01,ESE,0.0,ESE,30.0,13.0,48.0,1023.4,0.0,16.8
AliceSprings,2010-05-02,ESE,7.0,E,30.0,13.0,59.0,1022.8,0.0,16.4
AliceSprings,2010-05-03,ESE,0.0,SSW,24.0,9.0,51.0,1020.8,0.0,18.8
AliceSprings,2010-05-04,WNW,7.0,SSE,33.0,15.0,44.0,1019.8,2.948453608247423,20.4
AliceSprings,2010-05-05,SE,17.0,SE,39.0,17.0,49.0,1023.6,0.0,17.6
AliceSprings,2010-05-06,E,11.0,ESE,31.0,17.0,50.0,1024.7,4.0,13.8
AliceSprings,2010-05-07,ESE,0.0,ESE,37.0,20.0,59.0,1022.8,7.0,11.2
AliceSprings,2010-05-08,NNE,2.0,E,35.0,19.0,49.0,1021.4,0.0,11.8
AliceSprings,2010-05-09,ENE,4.0,E,33.0,15.0,50.0,1019.2,0.0,13.2
AliceSprings,2010-05-10,ESE,2.0,WNW,28.0,11.0,50.0,1017.0,0.0,14.4
AliceSprings,2010-05-11,ESE,0.0,SE,46.0,22.0,38.0,1018.6,1.0,16.6
AliceSprings,2010-05-12,ESE,22.0,SE,37.0,17.0,45.0,1023.0,0.0,13.2
AliceSprings,2010-05-13,E,15.0,E,31.0,13.0,56.0,1021.4,2.948453608247423,12.9
AliceSprings,2010-05-14,ENE,6.0,NNE,28.0,17.0,44.0,1017.0,2.0,15.5
AliceSprings,2010-05-15,NNE,7.0,NNW,39.0,20.0,28.0,1014.0,8.0,20.1
AliceSprings,2010-05-16,WNW,7.0,NW,30.0,7.0,84.0,1014.6,7.0,17.5
AliceSprings,2010-05-17,W,6.0,SE,30.0,11.0,70.0,1019.1,0.0,13.7
AliceSprings,2010-05-18,ESE,7.0,ESE,35.0,15.0,64.0,1020.1,0.0,13.6
AliceSprings,2010-05-19,ESE,7.0,E,30.0,17.0,61.0,1019.6,5.0,13.5
AliceSprings,2010-05-20,E,11.0,NNE,22.0,13.0,94.0,1018.1,8.0,13.4
AliceSprings,2010-05-21,E,11.0,ESE,33.0,17.0,80.0,1018.9,7.0,14.8
AliceSprings,2010-05-22,ENE,7.0,N,33.0,17.0,68.0,1017.0,7.0,15.1
AliceSprings,2010-05-23,NNW,36.5,NNW,54.0,28.0,54.0,1011.2,4.0,21.6
AliceSprings,2010-05-24,NW,9.0,WNW,50.0,24.0,73.0,1011.6,3.0,22.5
AliceSprings,2010-05-25,W,17.0,WSW,39.0,19.0,45.0,1015.9,0.0,16.7
AliceSprings,2010-05-26,WSW,4.0,ESE,22.0,13.0,75.0,1018.0,1.0,13.7
AliceSprings,2010-05-27,ENE,9.0,N,44.0,20.0,69.0,1016.6,3.0,14.6
AliceSprings,2010-05-28,NNW,28.0,NW,46.0,26.0,76.0,1014.4,1.0,18.3
AliceSprings,2010-05-29,SSW,17.0,SSE,37.0,17.0,66.0,1022.4,1.0,12.9
AliceSprings,2010-05-30,SSE,13.0,SE,33.0,17.0,74.0,1024.2,0.0,10.4
AliceSprings,2010-05-31,ESE,0.0,ESE,30.0,9.0,71.0,1022.1,1.0,8.3
AliceSprings,2010-06-01,NW,9.0,NNE,20.0,11.0,63.0,1019.2,2.0,11.9
AliceSprings,2010-06-02,ESE,0.0,SE,35.0,17.0,66.0,1020.6,2.948453608247423,10.7
AliceSprings,2010-06-03,SW,7.0,ESE,33.0,19.0,64.0,1024.3,0.0,9.8
AliceSprings,2010-06-04,WNW,6.0,E,33.0,17.0,64.0,1024.4,1.0,11.0
AliceSprings,2010-06-05,SE,11.0,SSE,35.0,17.0,60.0,1024.1,1.0,11.1
AliceSprings,2010-06-06,ESE,11.0,ESE,41.0,31.0,63.0,1024.3,1.0,10.5
AliceSprings,2010-06-07,ESE,13.0,ENE,35.0,13.0,69.0,1025.1,2.0,11.3
AliceSprings,2010-06-08,ENE,4.0,SE,31.0,13.0,50.0,1023.9,2.0,10.3
AliceSprings,2010-06-09,WSW,6.0,SSE,41.0,26.0,56.0,1024.7,5.0,10.8
AliceSprings,2010-06-10,ESE,24.0,SE,48.0,20.0,54.0,1027.0,4.0,11.8
AliceSprings,2010-06-11,E,13.0,SE,37.0,22.0,58.0,1027.4,1.0,9.8
AliceSprings,2010-06-12,ESE,13.0,E,41.0,22.0,63.0,1027.0,7.0,8.1
AliceSprings,2010-06-13,E,9.0,ESE,44.0,31.0,61.0,1027.4,4.0,7.9
AliceSprings,2010-06-14,ESE,7.0,ESE,31.0,17.0,66.0,1027.4,0.0,6.6
AliceSprings,2010-06-15,ESE,4.0,ENE,33.0,15.0,50.0,1025.2,0.0,5.3
AliceSprings,2010-06-16,ESE,0.0,N,33.0,13.0,49.0,1021.9,0.0,10.2
AliceSprings,2010-06-17,N,9.0,SSW,30.0,17.0,36.0,1021.2,1.0,14.3
